Price,Area,Location,sizeRkorBhk,Num_of_bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,Num_of_bathrooms,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Childrensplayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator
9900000,1300,Thane West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13500000,784,Thane West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9000000,1146,Thane West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6900000,550,Chembur,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
6900000,446,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
2200000,446,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4140000,525,Nala Sopara,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4500000,920,Dombivali East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4500000,920,Dombivali East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4600000,920,Dombivali East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5500000,920,Dombivali East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5500000,800,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4200000,1080,Kalyan West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
10800000,655,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4000000,928,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13899999,550,Anjurdive,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8000000,900,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3000000,2000,Vitthalwadi,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4000000,450,Taloja,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4500000,600,Bhiwandi,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
25000000,610,Kamothe,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
51500000,1250,Andheri West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6350000,1640,Andheri West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11800000,730,Mira Road,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
3000000,984,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
17200000,575,Nala Sopara,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
110000000,750,Chembur,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4850000,1850,Juhu,bhk,4,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13899999,900,Ambernath East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8400000,992,Dahisar,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
26500000,1020,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3500000,1450,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3500000,300,Andheri East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
5500000,300,Jogeshwari East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
29400000,400,Mulund East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
16500000,1984,Dahisar,bhk,4,0,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11900000,1249,Thane West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
12300000,1461,Thane West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
26900000,1044,Thane West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16800000,1505,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
17500000,975,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5500000,978,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16900000,400,Mulund East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11900000,700,Ghatkopar West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11000000,500,Kanjurmarg East,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11100000,625,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9100000,1205,Seawoods,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11500000,1185,Mira Road East,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
43000000,1390,Mira Road East,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
38000000,1820,Jogeshwari East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
28500000,1690,Goregaon East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
31000000,1200,Goregaon East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
41500000,1200,Goregaon East,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16500000,1820,Goregaon East,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16500000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15500000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6000000,985,Mulund East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9200000,350,Mulund East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7000000,558,Mulund East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
12500000,345,Mulund East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8000000,800,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
6200000,500,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14200000,425,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
12500000,900,Borivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
12200000,900,Goregaon East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16200000,1150,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
12200000,975,Borivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9100000,1150,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5100000,585,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10000000,400,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9800000,575,Borivali West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8750000,610,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7800000,540,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7400000,600,Borivali East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7400000,600,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10000000,600,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
13500000,590,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9500000,800,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14000000,650,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8750000,1050,Kandivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,540,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
16800000,1950,Borivali West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
25000000,1050,Borivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14500000,1600,Borivali West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
10000000,1150,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14000000,650,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
13500000,800,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14000000,850,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7700000,750,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10000000,590,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9000000,600,Borivali East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
22500000,610,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14500000,1300,Borivali West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6800000,950,Kandivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
7000000,900,Kalyan West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4500000,1135,Taloja,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3000000,738,Taloja,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
3000000,830,Titwala,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4300000,830,Titwala,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14000000,657,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
3700000,1020,Belapur,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15500000,750,Boisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
20000000,850,Dahisar,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
5500000,1500,Kandivali West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8000000,650,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
24000000,800,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
19500000,2400,Sanpada,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8000000,1600,Belapur,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
7500000,350,Santacruz East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8600000,950,Mira Road East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14000000,1060,Mira Road East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3425000,960,Borivali West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2500000,845,Titwala,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4300000,600,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
22500000,810,Boisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9620000,1100,Borivali West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9100000,1090,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
10800000,1082,Mira Road East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2000000,1050,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5000000,390,Bhoiwada Kalyan,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11000000,685,Dahisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8420000,1096,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4100000,960,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16000000,640,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10800000,810,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
60000000,928,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9500000,2365,Powai,bhk,4,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8400000,1050,Mira Road East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
88699999,1002,Thane West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2200000,2500,Goregaon East,bhk,4,0,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4517000,589,Palghar,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18800000,500,Dombivali East,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
15500000,772,Ville Parle East,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
16200000,1300,Belapur,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19000000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11500000,1291,Seawoods,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2210000,1000,Belapur,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6000000,580,Titwala,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
2684000,650,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9200000,650,Titwala,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8000000,945,Bhayandar East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
24000000,800,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
12900000,2400,Sanpada,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4300000,1125,Malad West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14000000,657,Kalyan West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
3700000,1020,Belapur,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15500000,750,Boisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11500000,850,Dahisar,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
6000000,1000,Belapur,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
